año,trimestre,tipo_construccion,estado_constructivo,estrato,ampliacion,licencia,area_zonas_comunes,area_uni_parqueaderos,cantidad_parqueaderos,precio_unitario_parqueadero,sistema_constructivo,mano_obra_permanente,mano_obra_temporal,mano_obra_noremunerada,area_vendible,numero_destinaciones,numero_destinaciones_vendidas,numero_destinaciones_inventario,numero_edificaciones,numero_pisos,precio_metro2_miles,area_total_construida,area_uni_destino,rango_precios_vivienda,usa_concreto_mezcla,usa_concreto_premezcla,unidad_destinaciones_vip,unidad_destinaciones_vis,unidad_destinaciones_novis,precio_mts_millones
2019,2,apartamentos,1,5,Nueva,con licencia,1207.5,NA,NA,NA,sistema aporticado,11,153,0,6892.5,60,22,38,1,16,5250,8100,114,más de 350 smmlv,no usa,usa,NA,NA,60,5250000
2019,2,casas,1,6,Nueva,sin licencia,0,NA,NA,NA,mamposteria estructural,0,12,0,540,1,0,0,1,2,5300,540,540,más de 350 smmlv,usa,no usa,NA,NA,1,5300000
2019,2,casas,1,6,Nueva,con licencia,0,NA,NA,NA,mamposteria aporticada,11,120,0,145,1,0,1,1,2,5500,145,145,más de 350 smmlv,usa,usa,NA,NA,1,5500000
2019,2,casas,1,6,Nueva,con licencia,0,NA,NA,NA,mamposteria aporticada,11,120,0,134,1,0,1,1,1,5500,134,134,más de 350 smmlv,usa,usa,NA,NA,1,5500000
2019,2,otros,1,6,Nueva,con licencia,0,NA,NA,NA,sistema aporticado,4,6,0,50,1,0,0,1,1,1500,50,50,más de 350 smmlv,usa,no usa,NA,NA,NA,1500000
2019,2,apartamentos,1,6,Nueva,con licencia,1661,13,62,25000,sistema aporticado,2,40,0,3672,32,32,0,1,4,5800,5333,89,más de 350 smmlv,usa,no usa,NA,NA,32,5800000
2019,2,apartamentos,1,6,Nueva,con licencia,1661,13,62,25000,sistema aporticado,2,40,0,3672,32,32,0,1,4,5800,5333,89,más de 350 smmlv,usa,no usa,NA,NA,32,5800000
2019,2,otros,1,6,Nueva,con licencia,0,NA,NA,NA,sistema aporticado,2,40,0,300,1,0,0,1,1,1800,300,300,más de 350 smmlv,usa,no usa,NA,NA,NA,1800000
2019,2,casas,1,6,Nueva,con licencia,0,NA,NA,NA,mamposteria estructural,1,12,0,413,1,0,0,1,2,5100,413,413,más de 350 smmlv,usa,no usa,NA,NA,1,5100000
2019,2,casas,1,6,Nueva,con licencia,0,NA,NA,NA,mamposteria aporticada,0,12,0,572,1,0,0,1,2,5000,572,572,más de 350 smmlv,usa,no usa,NA,NA,1,5000000
2019,2,casas,1,6,Nueva,sin licencia,0,NA,NA,NA,mamposteria aporticada,0,10,0,361,1,0,0,1,3,5300,361,361,más de 350 smmlv,usa,no usa,NA,NA,1,5300000
2019,2,casas,1,6,Nueva,con licencia,0,NA,NA,NA,mamposteria aporticada,0,12,0,380,1,0,0,1,1,5200,380,380,más de 350 smmlv,usa,usa,NA,NA,1,5200000
2019,2,casas,1,6,Nueva,con licencia,0,NA,NA,NA,mamposteria aporticada,0,17,0,415,1,0,0,1,3,5500,415,415,más de 350 smmlv,usa,no usa,NA,NA,1,5500000
2019,2,oficinas,1,6,Nueva,con licencia,2159,NA,NA,NA,sistema aporticado,2,15,0,2789,17,0,0,1,5,10000,4948,164,más de 350 smmlv,usa,no usa,NA,NA,NA,10000000
2019,2,locales,1,3,Nueva,con licencia,0,NA,NA,NA,sistema aporticado,0,5,0,20,1,0,0,1,1,3500,20,20,más de 350 smmlv,usa,no usa,NA,NA,NA,3500000
2019,2,apartamentos,1,3,Nueva,con licencia,35,NA,NA,NA,sistema aporticado,0,5,0,230,3,0,0,1,4,2200,265,76,151 - 350 smmlv,usa,no usa,NA,1,2,2200000
2019,2,otros,1,3,Nueva,sin licencia,0,NA,NA,NA,estructura metalica,2,6,0,252,1,0,0,1,2,1500,252,252,más de 350 smmlv,usa,no usa,NA,NA,NA,1500000
2019,2,casas,1,6,Nueva,sin licencia,0,NA,NA,NA,estructura metalica,0,9,0,250,1,0,0,1,1,5500,250,250,más de 350 smmlv,usa,no usa,NA,NA,1,5500000
2019,2,apartamentos,1,5,Nueva,con licencia,1571,NA,NA,NA,sistema aporticado,25,120,0,7056,48,19,29,1,16,5300,8627,147,más de 350 smmlv,usa,no usa,NA,NA,48,5300000
2019,2,locales,1,5,Nueva,con licencia,50,13,8,28500,sistema aporticado,8,33,0,170,3,1,2,1,1,19500,220,22,más de 350 smmlv,usa,usa,NA,NA,NA,19500000
2019,2,apartamentos,1,5,Nueva,con licencia,2993,15,135,28500,sistema aporticado,8,33,0,9051,74,72,2,1,15,6155.6756757,12044,87,más de 350 smmlv,usa,usa,NA,NA,74,6155675.6757000005
2019,2,oficinas,1,5,Nueva,con licencia,73,NA,NA,NA,sistema aporticado,8,33,0,364,2,0,0,1,1,14000,437,182,más de 350 smmlv,usa,usa,NA,NA,NA,14000000
2019,2,locales,1,3,Nueva,con licencia,80,NA,NA,NA,sistema aporticado,6,10,0,517,8,0,8,1,2,5000,597,64,más de 350 smmlv,usa,usa,NA,NA,NA,5000000
2019,2,apartamentos,1,3,Nueva,con licencia,75,15,5,17000,sistema aporticado,0,6,0,585,5,3,2,1,5,2300,660,102,151 - 350 smmlv,usa,usa,NA,NA,5,2300000
2019,2,locales,1,3,Nueva,con licencia,0,NA,NA,NA,sistema aporticado,0,6,0,100,1,1,0,1,1,3200,100,100,más de 350 smmlv,usa,usa,NA,NA,NA,3200000
2019,2,apartamentos,1,4,Nueva,con licencia,389,15,12,24000,sistema aporticado,0,18,0,1161,9,2,7,1,5,3750,1550,109,más de 350 smmlv,usa,usa,NA,NA,9,3750000
2019,2,locales,1,4,Nueva,sin licencia,0,NA,NA,NA,sistema aporticado,0,18,0,50,1,0,1,1,1,6000,50,50,más de 350 smmlv,usa,usa,NA,NA,NA,6000000
2019,2,apartamentos,1,4,Nueva,sin licencia,124.68,15,5,22000,sistema aporticado,0,5,0,456.32,4,0,4,1,4,3400,581,95,más de 350 smmlv,usa,no usa,NA,NA,4,3400000
2019,2,locales,1,3,Nueva,con licencia,0,NA,NA,NA,sistema aporticado,0,6,0,90,1,0,0,1,1,3500,90,90,más de 350 smmlv,usa,no usa,NA,NA,NA,3500000
2019,2,apartamentos,1,3,Nueva,con licencia,10,NA,NA,NA,sistema aporticado,0,6,0,170,2,0,0,1,2,2800,180,85,151 - 350 smmlv,usa,no usa,NA,NA,2,2800000
2019,2,apartamentos,1,3,Nueva,sin licencia,28,NA,NA,NA,sistema aporticado,0,7,0,340,4,0,0,1,4,2000,368,85,151 - 350 smmlv,usa,no usa,NA,NA,4,2000000
2019,2,bodegas,1,4,Nueva,con licencia,0,NA,NA,NA,estructura metalica,4,5,0,216,1,0,0,1,2,4000,216,216,más de 350 smmlv,usa,no usa,NA,NA,NA,4000000
2019,2,locales,1,4,Nueva,con licencia,0,NA,NA,NA,sistema aporticado,0,10,0,60,2,0,0,1,1,5000,60,30,más de 350 smmlv,usa,no usa,NA,NA,NA,5000000
2019,2,apartamentos,1,4,Nueva,con licencia,120,12,10,18000,sistema aporticado,0,10,0,620,10,0,10,1,5,3300,740,50,151 - 350 smmlv,usa,no usa,NA,NA,10,3300000
2019,3,apartamentos,2,3,Nueva,sin licencia,155,12,19,10000,sistema aporticado,0,0,0,2406,19,0,0,0,6,1000,2561,114,151 - 350 smmlv,NA,NA,NA,NA,19,1000000
2019,3,locales,2,3,Nueva,sin licencia,0,NA,NA,NA,sistema aporticado,0,0,0,40,1,0,0,0,1,1310,40,40,más de 350 smmlv,NA,NA,NA,NA,NA,1310000
2019,3,apartamentos,7,3,Nueva,sin licencia,51,NA,NA,NA,sistema aporticado,0,0,0,589,3,0,0,0,0,900,640,196,más de 350 smmlv,NA,NA,NA,NA,3,900000
2019,3,apartamentos,2,6,Nueva,sin licencia,313,10,64,10500,sistema aporticado,0,0,0,7020,44,0,0,0,0,1950,7333,145,más de 350 smmlv,NA,NA,NA,NA,44,1950000
2019,3,apartamentos,7,3,ampliacion,sin licencia,18,NA,NA,NA,sistema aporticado,0,0,0,304,2,0,0,0,0,1250,322,152,más de 350 smmlv,NA,NA,NA,NA,2,1250000
2019,3,apartamentos,7,2,Nueva,sin licencia,9,NA,NA,NA,sistema aporticado,0,0,0,145,3,0,0,0,0,700,154,48,51 - 90 smmlv,NA,NA,3,NA,NA,700000
2019,3,casas,7,2,Nueva,sin licencia,0,NA,NA,NA,mamposteria aporticada,0,0,0,151,1,0,0,0,0,500,151,151,111 - 150 smmlv,NA,NA,NA,1,NA,500000
2019,3,locales,7,2,ampliacion,sin licencia,0,NA,NA,NA,sistema aporticado,0,0,0,240,1,0,0,0,0,1220,240,240,más de 350 smmlv,NA,NA,NA,NA,NA,1220000
2019,3,apartamentos,7,2,ampliacion,sin licencia,20,NA,NA,NA,mamposteria estructural,0,0,0,163,4,0,0,0,0,800,183,40,51 - 90 smmlv,NA,NA,4,NA,NA,800000
2019,3,locales,7,2,Nueva,sin licencia,0,NA,NA,NA,sistema aporticado,0,0,0,30,1,0,0,0,0,900,30,30,más de 350 smmlv,NA,NA,NA,NA,NA,900000
2019,3,apartamentos,7,2,Nueva,sin licencia,0,NA,NA,NA,sistema aporticado,0,0,0,312,3,0,0,0,0,800,312,104,151 - 350 smmlv,NA,NA,NA,NA,3,800000
2019,3,apartamentos,2,3,Nueva,con licencia,14,NA,NA,NA,sistema aporticado,0,0,0,566,5,0,0,0,0,1705,580,113,151 - 350 smmlv,NA,NA,NA,NA,5,1705000
2019,3,apartamentos,7,2,Nueva,sin licencia,18,NA,NA,NA,sistema aporticado,0,0,0,172,2,0,0,0,0,1110,190,86,151 - 350 smmlv,NA,NA,NA,NA,2,1110000
2019,3,locales,7,3,Nueva,con licencia,0,NA,NA,NA,sistema aporticado,0,0,0,40,1,0,0,0,0,1305,40,40,más de 350 smmlv,NA,NA,NA,NA,NA,1305000
2019,3,apartamentos,7,3,Nueva,con licencia,31,NA,NA,NA,sistema aporticado,0,0,0,201,3,0,0,0,0,1152,232,67,151 - 350 smmlv,NA,NA,NA,NA,3,1152000
2019,3,apartamentos,7,3,ampliacion,con licencia,14,NA,NA,NA,sistema aporticado,0,0,0,208,2,0,0,0,0,1350,222,104,151 - 350 smmlv,NA,NA,NA,NA,2,1350000
2019,3,apartamentos,3,2,Nueva,sin licencia,25,NA,NA,NA,sistema aporticado,0,0,0,285,5,0,0,1,5,800,310,57,91 - 110 smmlv,NA,NA,NA,5,NA,800000
2019,3,apartamentos,7,2,Nueva,sin licencia,35,NA,NA,NA,sistema aporticado,0,0,0,329,3,0,0,1,4,1850,364,109,más de 350 smmlv,NA,NA,NA,NA,3,1850000
2019,3,casas,3,6,Nueva,con licencia,0,NA,NA,NA,mamposteria aporticada,0,0,0,300,1,0,0,1,3,3600,300,300,más de 350 smmlv,NA,NA,NA,NA,1,3600000
2019,3,casas,1,6,Nueva,con licencia,0,NA,NA,NA,mamposteria estructural,4,6,0,162,1,0,0,1,2,4500,162,162,más de 350 smmlv,usa,usa,NA,NA,1,4500000
2019,3,apartamentos,7,3,Nueva,con licencia,40,NA,NA,NA,sistema aporticado,0,0,0,257,2,0,0,0,0,1500,297,128,151 - 350 smmlv,NA,NA,NA,NA,2,1500000
2019,3,apartamentos,2,3,Nueva,con licencia,396,10,160,10500,sistema aporticado,0,0,0,9109,82,0,0,0,0,1650,9505,91,151 - 350 smmlv,NA,NA,NA,NA,82,1650000
2019,3,apartamentos,1,3,Nueva,sin licencia,74,12,3,12000,sistema aporticado,0,4,0,439,8,0,0,1,4,1600,513,54,151 - 350 smmlv,usa,no usa,NA,NA,8,1600000
2019,3,locales,1,3,Nueva,sin licencia,0,NA,NA,NA,sistema aporticado,0,4,0,70,1,0,0,0,1,2000,70,70,más de 350 smmlv,usa,no usa,NA,NA,NA,2000000
2019,3,locales,7,3,Nueva,con licencia,0,NA,NA,NA,sistema aporticado,0,0,0,260,2,0,0,1,2,1300,260,130,más de 350 smmlv,NA,NA,NA,NA,NA,1300000
2019,3,otros,7,3,Nueva,con licencia,0,NA,NA,NA,sistema aporticado,0,0,0,100,1,0,0,0,1,1000,100,100,más de 350 smmlv,NA,NA,NA,NA,NA,1000000
2019,3,casas,2,6,Nueva,con licencia,0,NA,NA,NA,sistema aporticado,0,0,0,576,3,0,0,3,2,3950,576,192,más de 350 smmlv,NA,NA,NA,NA,3,3950000
2019,3,apartamentos,2,4,Nueva,sin licencia,18,NA,NA,NA,mamposteria estructural,0,0,0,327,3,0,0,1,3,2000,345,109,más de 350 smmlv,NA,NA,NA,NA,3,2000000
2019,3,apartamentos,2,4,Nueva,con licencia,543,12,55,13000,sistema aporticado,0,0,0,5266,48,0,7,1,12,2560,5809,95,más de 350 smmlv,NA,NA,NA,NA,48,2560000
2019,3,apartamentos,2,4,Nueva,con licencia,590,12,55,13000,sistema aporticado,0,0,0,6962,48,0,28,1,12,2653,7552,131,más de 350 smmlv,NA,NA,NA,NA,48,2653000
2019,3,casas,2,6,Nueva,con licencia,0,NA,NA,NA,sistema aporticado,0,0,0,1330,7,0,0,7,2,4900,1330,190,más de 350 smmlv,NA,NA,NA,NA,7,4900000
2019,3,casas,2,6,Nueva,con licencia,0,NA,NA,NA,sistema aporticado,0,0,0,1176,5,0,0,5,3,4900,1176,235,más de 350 smmlv,NA,NA,NA,NA,5,4900000
2019,3,casas,7,1,Nueva,sin licencia,0,NA,NA,NA,mamposteria aporticada,0,0,0,106,1,0,0,1,2,650,106,106,111 - 150 smmlv,NA,NA,NA,1,NA,650000
2019,3,casas,2,4,Nueva,con licencia,0,NA,NA,NA,mamposteria aporticada,0,0,0,270,1,0,0,1,3,3100,270,270,más de 350 smmlv,NA,NA,NA,NA,1,3100000
2019,3,apartamentos,1,3,Nueva,con licencia,501,15,10,14000,sistema aporticado,0,20,0,1375,10,0,8,1,7,3275,1876,137,más de 350 smmlv,usa,no usa,NA,NA,10,3275000
2019,3,apartamentos,7,3,Nueva,sin licencia,30,NA,NA,NA,sistema aporticado,0,0,0,195,3,0,0,1,3,2000,225,65,151 - 350 smmlv,NA,NA,NA,NA,3,2000000
2019,3,apartamentos,3,4,Nueva,sin licencia,60,NA,NA,NA,sistema aporticado,0,0,0,320,4,0,0,1,4,2100,380,80,151 - 350 smmlv,NA,NA,NA,NA,4,2100000
2019,3,apartamentos,3,2,Nueva,con licencia,20,NA,NA,NA,sistema aporticado,0,0,0,269,4,0,0,1,4,1500,289,67,151 - 350 smmlv,NA,NA,NA,NA,4,1500000
2019,3,apartamentos,2,4,Nueva,con licencia,1341,15,142,16000,sistema aporticado,0,0,0,8775,56,0,8,1,14,4385,10116,118,más de 350 smmlv,NA,NA,NA,NA,56,4385000
2019,3,oficinas,2,4,Nueva,con licencia,539,14,28,15000,sistema aporticado,0,0,0,1327,6,0,0,0,2,3500,1866,155,más de 350 smmlv,NA,NA,NA,NA,NA,3500000
2019,3,locales,2,4,Nueva,con licencia,74,NA,NA,NA,sistema aporticado,0,0,0,371,5,0,0,0,1,3500,445,74,más de 350 smmlv,NA,NA,NA,NA,NA,3500000
2019,3,apartamentos,2,4,Nueva,con licencia,70,NA,NA,NA,sistema aporticado,0,0,0,468,5,0,0,1,5,2500,538,93,151 - 350 smmlv,NA,NA,NA,NA,5,2500000
2019,3,apartamentos,1,3,Nueva,con licencia,1525,15,76,20000,sistema aporticado,11,61,0,8928,68,0,0,1,18,3500,10453,114,más de 350 smmlv,usa,no usa,NA,NA,68,3500000
2019,3,locales,1,3,Nueva,con licencia,0,15,260,20000,sistema aporticado,11,61,0,13619,1,0,0,1,3,3800,13619,9719,más de 350 smmlv,usa,no usa,NA,NA,NA,3800000
2019,3,apartamentos,2,6,Nueva,con licencia,1083,15,36,20000,sistema aporticado,0,0,0,3259,18,0,3,1,4,5000,4342,151,más de 350 smmlv,NA,NA,NA,NA,18,5000000
2019,3,apartamentos,2,6,Nueva,con licencia,1083,15,36,20000,sistema aporticado,0,0,0,3259,18,0,3,1,4,5000,4342,151,más de 350 smmlv,NA,NA,NA,NA,18,5000000
2019,3,apartamentos,2,6,Nueva,con licencia,1083,15,36,20000,sistema aporticado,0,0,0,3259,18,0,2,1,4,5000,4342,151,más de 350 smmlv,NA,NA,NA,NA,18,5000000
2019,3,apartamentos,2,6,Nueva,con licencia,1083,15,36,20000,sistema aporticado,0,0,0,3259,18,0,4,1,4,5000,4342,151,más de 350 smmlv,NA,NA,NA,NA,18,5000000
2019,3,apartamentos,2,6,Nueva,con licencia,1083,15,36,20000,sistema aporticado,0,0,0,3259,18,0,2,1,4,5000,4342,151,más de 350 smmlv,NA,NA,NA,NA,18,5000000
2019,3,apartamentos,2,6,Nueva,con licencia,1418,15,36,20000,sistema aporticado,0,0,0,4010,24,0,8,1,5,5000,5428,144,más de 350 smmlv,NA,NA,NA,NA,24,5000000
2019,3,apartamentos,2,6,Nueva,con licencia,1083,15,36,20000,sistema aporticado,0,0,0,3259,18,0,1,1,4,5000,4342,151,más de 350 smmlv,NA,NA,NA,NA,18,5000000
2019,3,apartamentos,2,6,Nueva,con licencia,1084,15,36,20000,sistema aporticado,0,0,0,3258,18,0,1,1,4,5000,4342,151,más de 350 smmlv,NA,NA,NA,NA,18,5000000
2019,3,apartamentos,1,4,Nueva,con licencia,7293,12,110,18000,sistema aporticado,0,25,0,8624,64,0,4,1,8,5000,15917,134,más de 350 smmlv,usa,no usa,NA,NA,64,5000000
2019,3,apartamentos,2,2,ampliacion,con licencia,24,NA,NA,NA,sistema aporticado,0,0,0,184,2,0,0,1,2,1400,208,92,151 - 350 smmlv,NA,NA,NA,NA,2,1400000
2019,3,apartamentos,2,2,Nueva,sin licencia,9,NA,NA,NA,sistema aporticado,0,0,0,171,3,0,0,1,3,1100,180,57,91 - 110 smmlv,NA,NA,NA,3,NA,1100000
2019,3,locales,3,2,Nueva,con licencia,0,NA,NA,NA,sistema aporticado,0,0,0,40,1,0,0,1,1,1300,40,40,más de 350 smmlv,NA,NA,NA,NA,NA,1300000
2019,3,apartamentos,3,2,Nueva,con licencia,148,NA,NA,NA,sistema aporticado,0,0,0,413,5,0,0,1,3,1200,561,82,151 - 350 smmlv,NA,NA,NA,NA,5,1200000
2019,3,apartamentos,3,2,Nueva,con licencia,25,NA,NA,NA,sistema aporticado,0,0,0,425,4,4,0,1,4,1420,450,106,151 - 350 smmlv,NA,NA,NA,4,NA,1420000
2019,3,apartamentos,1,5,Nueva,con licencia,4616,NA,NA,NA,sistema aporticado,15,135,0,8784,64,5,14,1,24,5631,13400,137,más de 350 smmlv,usa,usa,NA,NA,64,5631000
2019,3,casas,3,6,Nueva,sin licencia,0,NA,NA,NA,mamposteria aporticada,0,0,0,600,1,0,0,1,2,3301,600,600,más de 350 smmlv,NA,NA,NA,NA,1,3301000
2019,3,otros,1,6,Nueva,sin licencia,0,NA,NA,NA,sistema aporticado,9,4,0,4200,1,0,0,1,1,3800,4200,4200,más de 350 smmlv,usa,usa,NA,NA,NA,3800000
2019,3,apartamentos,1,5,Nueva,con licencia,2373,14,96,20000,sistema aporticado,31,55,0,7632,32,1,4,1,18,5410,10005,238,más de 350 smmlv,usa,usa,NA,NA,32,5410000
2019,3,casas,1,6,Nueva,con licencia,0,NA,NA,NA,mamposteria aporticada,21,59,0,9056,32,0,2,32,2,6800,9056,283,más de 350 smmlv,usa,no usa,NA,NA,32,6800000
2019,3,apartamentos,3,4,Nueva,con licencia,812,NA,NA,NA,sistema aporticado,0,0,0,3967,48,0,0,1,12,2500,4779,82,151 - 350 smmlv,NA,NA,NA,NA,48,2500000
2019,3,casas,1,6,Nueva,con licencia,0,NA,NA,NA,sistema aporticado,74,284,0,395,1,0,0,1,2,3810,395,395,más de 350 smmlv,usa,usa,NA,NA,1,3810000
2019,3,casas,1,6,Nueva,con licencia,0,NA,NA,NA,sistema aporticado,74,284,0,395,1,0,0,1,2,5694,395,395,más de 350 smmlv,usa,usa,NA,NA,1,5694000
2019,3,casas,3,6,Nueva,con licencia,0,NA,NA,NA,mamposteria aporticada,0,0,0,395,1,0,0,1,2,6139,395,395,más de 350 smmlv,usa,usa,NA,NA,1,6139000
2019,3,casas,3,6,Nueva,con licencia,0,NA,NA,NA,mamposteria aporticada,0,0,0,529,1,0,0,1,2,3801,529,529,más de 350 smmlv,NA,NA,NA,NA,1,3801000
2019,3,otros,3,5,Nueva,con licencia,0,NA,NA,NA,sistema aporticado,0,0,0,14000,1,0,0,1,7,800,14000,14000,más de 350 smmlv,usa,usa,NA,NA,NA,800000
2019,3,apartamentos,2,3,ampliacion,sin licencia,6,NA,NA,NA,sistema aporticado,0,0,0,84,1,0,0,1,1,2200,90,84,151 - 350 smmlv,NA,NA,NA,NA,1,2200000
2019,3,apartamentos,2,3,Nueva,sin licencia,42,NA,NA,NA,sistema aporticado,0,0,0,306,3,0,0,1,3,1550,348,102,151 - 350 smmlv,NA,NA,NA,NA,3,1550000
2019,3,apartamentos,1,3,Nueva,con licencia,580,10,32,20000,sistema aporticado,0,6,0,1702,20,0,7,1,5,3700,2282,85,más de 350 smmlv,usa,no usa,NA,NA,20,3700000
2019,3,otros,1,5,Nueva,con licencia,0,NA,NA,NA,sistema aporticado,20,102,0,1662,1,0,0,1,2,1050,1662,1662,más de 350 smmlv,usa,no usa,NA,NA,NA,1050000
2019,3,casas,3,6,Nueva,con licencia,0,NA,NA,NA,mamposteria estructural,0,0,0,349,1,0,0,1,1,5810,349,349,más de 350 smmlv,NA,NA,NA,NA,1,5810000
2019,3,casas,3,6,Nueva,con licencia,0,NA,NA,NA,mamposteria aporticada,0,0,0,395,1,0,0,1,2,5810,395,395,más de 350 smmlv,NA,NA,NA,NA,1,5810000
2019,3,casas,1,6,Nueva,con licencia,0,NA,NA,NA,mamposteria aporticada,74,284,0,406,1,0,0,1,1,5810,406,406,más de 350 smmlv,usa,usa,NA,NA,1,5810000
2019,3,casas,3,6,Nueva,sin licencia,0,NA,NA,NA,mamposteria aporticada,0,0,0,817,1,0,0,1,3,3870,817,817,más de 350 smmlv,NA,NA,NA,NA,1,3870000
2019,3,casas,2,6,Nueva,con licencia,0,NA,NA,NA,mamposteria aporticada,0,0,0,328,1,0,0,1,1,3801,328,328,más de 350 smmlv,NA,NA,NA,NA,1,3801000
2019,3,casas,2,6,Nueva,con licencia,0,NA,NA,NA,mamposteria estructural,0,0,0,521,1,0,0,1,3,3600,521,521,más de 350 smmlv,NA,NA,NA,NA,1,3600000
2019,3,locales,3,4,Nueva,con licencia,0,NA,NA,NA,sistema aporticado,0,0,0,488,6,0,0,0,1,5125,488,81,más de 350 smmlv,NA,NA,NA,NA,NA,5125000
2019,3,apartamentos,3,4,Nueva,con licencia,6720,15,192,20000,sistema aporticado,0,0,0,13654,144,2,0,1,14,4150,20374,94,más de 350 smmlv,NA,NA,NA,NA,144,4150000
2019,3,apartamentos,3,5,Nueva,con licencia,1459,NA,NA,NA,sistema aporticado,0,0,0,7168,48,0,2,1,16,5150,8627,149,más de 350 smmlv,usa,no usa,NA,NA,48,5150000
2019,3,casas,1,6,Nueva,con licencia,0,NA,NA,NA,estructura metalica,0,9,0,758,1,0,0,1,2,4050,758,758,más de 350 smmlv,usa,no usa,NA,NA,1,4050000
2019,3,casas,2,6,Nueva,sin licencia,0,NA,NA,NA,sistema aporticado,0,0,0,360,1,0,0,1,2,3800,360,360,más de 350 smmlv,NA,NA,NA,NA,1,3800000
2019,3,casas,2,6,Nueva,con licencia,0,NA,NA,NA,sistema aporticado,0,0,0,632,1,0,0,1,3,3850,632,632,más de 350 smmlv,NA,NA,NA,NA,1,3850000
2019,3,casas,1,6,Nueva,con licencia,0,NA,NA,NA,sistema aporticado,0,3,0,430,1,0,0,1,2,3800,430,430,más de 350 smmlv,no usa,no usa,NA,NA,1,3800000
2019,3,casas,1,6,Nueva,con licencia,0,NA,NA,NA,sistema aporticado,74,284,0,3160,8,0,0,8,2,5694,3160,395,más de 350 smmlv,usa,usa,NA,NA,8,5694000
2019,3,apartamentos,3,5,Nueva,con licencia,1851,NA,NA,NA,sistema aporticado,0,0,0,11430,90,5,13,1,17,4916,13281,127,más de 350 smmlv,usa,usa,NA,NA,90,4916000
2019,3,apartamentos,1,5,Nueva,con licencia,971,NA,NA,NA,sistema aporticado,9,149,0,8404,72,8,11,1,20,5200,9375,116,más de 350 smmlv,usa,no usa,NA,NA,72,5200000
2019,3,casas,2,5,Nueva,sin licencia,0,NA,NA,NA,mamposteria aporticada,0,0,0,180,1,0,0,1,3,4000,180,180,más de 350 smmlv,NA,NA,NA,NA,1,4000000
2019,3,apartamentos,2,3,ampliacion,con licencia,42,NA,NA,NA,mamposteria estructural,0,0,0,498,6,0,0,1,3,2100,540,83,151 - 350 smmlv,NA,NA,NA,NA,6,2100000
2019,3,apartamentos,1,5,Nueva,con licencia,528,NA,NA,NA,sistema aporticado,20,102,0,7552,64,1,24,1,16,5575,8080,118,más de 350 smmlv,usa,no usa,NA,NA,64,5575000
2019,3,apartamentos,3,5,Nueva,con licencia,5588,13,99,20000,sistema aporticado,0,0,0,9262,67,2,1,1,16,5246,14850,138,más de 350 smmlv,usa,no usa,NA,NA,67,5246000
2019,3,apartamentos,2,2,Nueva,sin licencia,108,NA,NA,NA,sistema aporticado,0,0,0,260,3,0,0,1,4,1250,368,86,151 - 350 smmlv,NA,NA,NA,NA,3,1250000
2019,3,casas,2,2,Nueva,sin licencia,0,NA,NA,NA,mamposteria aporticada,0,0,0,200,1,0,0,1,2,1200,200,200,151 - 350 smmlv,NA,NA,NA,NA,1,1200000
2019,3,locales,1,4,Nueva,con licencia,0,NA,NA,NA,sistema aporticado,3,77,0,46,1,0,0,1,1,4500,46,46,más de 350 smmlv,usa,no usa,NA,NA,NA,4500000
2019,3,apartamentos,1,4,Nueva,con licencia,4531,12,104,20000,sistema aporticado,3,77,0,8993,96,0,0,1,16,3850,13524,93,más de 350 smmlv,usa,no usa,NA,NA,96,3850000
2019,3,locales,1,3,Nueva,sin licencia,0,NA,NA,NA,sistema aporticado,0,3,0,220,2,0,0,1,1,3700,220,110,más de 350 smmlv,usa,no usa,NA,NA,NA,3700000
2019,3,apartamentos,1,3,Nueva,sin licencia,436,13,18,20000,sistema aporticado,0,3,0,1584,18,0,9,1,5,3700,2020,75,más de 350 smmlv,usa,no usa,NA,NA,18,3700000
2019,3,casas,3,6,Nueva,sin licencia,0,NA,NA,NA,mamposteria estructural,0,0,0,1500,1,0,0,1,3,4050,1500,1500,más de 350 smmlv,NA,NA,NA,NA,1,4050000
2019,3,apartamentos,3,5,Nueva,con licencia,1519,13,64,20000,sistema aporticado,0,0,0,4881,64,0,3,1,4,7384,6400,76,más de 350 smmlv,usa,usa,NA,NA,64,7384000
2019,3,apartamentos,1,5,Nueva,con licencia,1519,13,64,20000,sistema aporticado,15,115,0,4881,64,0,14,1,4,7384,6400,76,más de 350 smmlv,usa,usa,NA,NA,64,7384000
2019,3,casas,1,6,Nueva,con licencia,0,NA,NA,NA,mamposteria aporticada,29,112,0,884,4,0,0,4,2,6032,884,221,más de 350 smmlv,usa,no usa,NA,NA,4,6032000
2019,3,casas,1,6,Nueva,con licencia,0,NA,NA,NA,mamposteria aporticada,29,112,0,1105,5,0,0,5,2,6032,1105,221,más de 350 smmlv,usa,no usa,NA,NA,5,6032000
2019,3,casas,3,6,Nueva,con licencia,0,NA,NA,NA,mamposteria aporticada,0,0,0,250,1,0,0,1,2,4001,250,250,más de 350 smmlv,usa,usa,NA,NA,1,4001000
2019,3,casas,3,6,Nueva,con licencia,0,NA,NA,NA,mamposteria aporticada,0,0,0,250,1,0,0,1,2,4001,250,250,más de 350 smmlv,usa,usa,NA,NA,1,4001000
